Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,Gender,HourlyRate,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,StandardHours,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,AgeGroup,TenureGroup,DistanceGroup,CareerStage,RoleStabilityGroup,PromotionDelayGroup,IncomeGroup,EducationLevel,StockOption,JobLevelGroup,SatisfactionLevel,PerformanceRatingLevel,EnvironmentSatisfactionLevel,JobInvolvementLevel,RelationshipSatisfactionLevel,WorkLifeBalanceLevel
34,No,Travel_Rarely,678,Research & Development,19,Life Sciences,1,1701,Female,35,Research Scientist,Married,2929,20338,1,Y,No,12,80,10,3,10,9,8,7,0,26-35,6-10,11-20,Mid career,8+,5+ years,Low,Medium,No Options,Entry Level,High,Medium-High,Medium-Low,Medium-Low,Medium-Low,Medium-High
23,Yes,Travel_Rarely,427,Sales,7,Life Sciences,1,1702,Male,99,Sales Representative,Divorced,2275,25103,1,Y,Yes,21,80,3,2,3,2,0,2,1,18-25,2-3,6-10,Early career,2-3,Promoted this year,Low,Medium,Low,Entry Level,High,High,Medium-High,Medium-High,Medium-Low,Medium-High
44,No,Travel_Rarely,921,Research & Development,2,Life Sciences,1,1703,Female,96,Healthcare Representative,Married,7879,14810,1,Y,Yes,19,80,9,2,8,7,6,7,0,36-45,6-10,0-5,Mid career,4-7,5+ years,High,Medium,Low,Mid Level,High,Medium-High,Medium-High,High,Medium-Low,Medium-High
35,No,Travel_Frequently,146,Research & Development,2,Medical,1,1704,Male,79,Research Scientist,Single,4930,13970,0,Y,Yes,14,80,6,2,5,4,1,4,0,26-35,4-5,0-5,Mid career,4-7,1-2 years,Medium,High,No Options,Entry Level,High,Medium-High,Low,Medium-Low,Medium-High,High
43,No,Travel_Rarely,1179,Sales,2,Medical,1,1706,Male,73,Sales Executive,Married,7847,6069,1,Y,Yes,17,80,10,3,10,9,8,8,0,36-45,6-10,0-5,Mid career,8+,5+ years,High,Medium,Low,Junior Level,High,Medium-High,High,Medium-High,Low,Medium-High
24,No,Travel_Rarely,581,Research & Development,9,Medical,1,1707,Male,62,Research Scientist,Married,4401,17616,1,Y,No,16,80,5,1,5,3,0,4,0,18-25,4-5,6-10,Early career,2-3,Promoted this year,Medium,Medium,Low,Entry Level,Medium-High,Medium-High,Medium-High,High,High,Medium-High
41,No,Travel_Rarely,918,Sales,6,Marketing,1,1708,Male,35,Sales Executive,Single,9241,15869,1,Y,No,12,80,10,3,10,8,8,7,0,36-45,6-10,6-10,Mid career,8+,5+ years,High,Medium,No Options,Mid Level,Medium-High,Medium-High,High,Medium-High,Medium-Low,Medium-High
29,No,Travel_Rarely,1082,Research & Development,9,Medical,1,1709,Female,43,Laboratory Technician,Married,2974,25412,9,Y,No,17,80,9,2,5,3,1,2,0,26-35,4-5,6-10,Mid career,2-3,1-2 years,Low,High,Low,Entry Level,Medium-High,Medium-High,High,Medium-High,Medium-High,Medium-High
36,No,Travel_Rarely,530,Sales,2,Life Sciences,1,1710,Female,51,Sales Representative,Single,4502,7439,3,Y,No,15,80,17,2,13,7,6,7,0,36-45,10+,0-5,Experienced,4-7,5+ years,Medium,High,No Options,Junior Level,High,Medium-High,Medium-High,Medium-High,Medium-High,Medium-Low
45,No,Non-Travel,1238,Research & Development,1,Life Sciences,1,1712,Male,74,Healthcare Representative,Married,10748,3395,3,Y,No,23,80,25,3,23,15,14,4,0,36-45,10+,0-5,Late career,8+,5+ years,VeryHigh,Very Low,Low,Mid Level,Medium-High,High,Medium-High,Medium-Low,High,Medium-Low
24,Yes,Travel_Rarely,240,Human Resources,22,Human Resources,1,1714,Male,58,Human Resources,Married,1555,11585,1,Y,No,11,80,1,2,1,0,0,0,1,18-25,0-1,21-30,Entry-level,0-1,Promoted this year,Low,Very Low,Low,Entry Level,Medium-High,Medium-High,High,Low,Medium-High,Medium-High
47,Yes,Travel_Frequently,1093,Sales,9,Life Sciences,1,1716,Male,82,Sales Executive,Married,12936,24164,7,Y,No,11,80,25,3,23,5,14,10,1,46-55,10+,6-10,Late career,4-7,5+ years,VeryHigh,Medium,No Options,Senior Level,Medium-High,Medium-High,Medium-High,Low,Medium-High,Low
26,No,Travel_Rarely,390,Research & Development,17,Medical,1,1718,Male,62,Laboratory Technician,Married,2305,6217,1,Y,No,15,80,3,3,3,2,0,2,0,26-35,2-3,11-20,Early career,2-3,Promoted this year,Low,High,High,Entry Level,Medium-High,Medium-High,High,Low,Medium-High,High
45,No,Travel_Rarely,1005,Research & Development,28,Technical Degree,1,1719,Female,48,Research Director,Single,16704,17119,1,Y,No,11,80,21,2,21,6,8,6,0,36-45,10+,21-30,Late career,4-7,5+ years,VeryHigh,Low,No Options,Senior Level,Medium-Low,Medium-High,High,Medium-Low,Medium-High,Medium-High
32,No,Travel_Frequently,585,Research & Development,10,Life Sciences,1,1720,Male,56,Research Scientist,Married,3433,17360,6,Y,No,13,80,10,3,5,2,1,3,0,26-35,4-5,6-10,Mid career,2-3,1-2 years,Medium,Medium,Low,Entry Level,Medium-High,Medium-High,Low,Medium-High,Low,Medium-Low
31,No,Travel_Rarely,741,Research & Development,2,Life Sciences,1,1721,Male,69,Laboratory Technician,Married,3477,18103,1,Y,No,14,80,6,2,5,2,0,3,0,26-35,4-5,0-5,Mid career,2-3,Promoted this year,Medium,High,Low,Entry Level,Medium-High,Medium-High,Medium-Low,Medium-High,High,High
41,No,Non-Travel,552,Human Resources,4,Human Resources,1,1722,Male,60,Human Resources,Married,6430,20794,6,Y,No,19,80,10,4,3,2,1,2,0,36-45,2-3,0-5,Mid career,2-3,1-2 years,High,Medium,Low,Junior Level,Medium-Low,Medium-High,Medium-High,Low,Medium-Low,Medium-High
40,No,Travel_Rarely,369,Research & Development,8,Life Sciences,1,1724,Female,92,Manufacturing Director,Married,6516,5041,2,Y,Yes,16,80,18,3,1,0,0,0,0,36-45,0-1,6-10,Experienced,0-1,Promoted this year,High,Low,Low,Junior Level,Low,Medium-High,Medium-Low,Medium-High,Medium-Low,Medium-High
24,No,Travel_Rarely,506,Research & Development,29,Medical,1,1725,Male,91,Laboratory Technician,Divorced,3907,3622,1,Y,No,13,80,6,2,6,2,1,2,0,18-25,6-10,21-30,Mid career,2-3,1-2 years,Medium,Very Low,High,Entry Level,Low,Medium-High,Medium-Low,Medium-High,Medium-Low,High
46,No,Travel_Rarely,717,Research & Development,13,Life Sciences,1,1727,Male,34,Healthcare Representative,Single,5562,9697,6,Y,No,14,80,19,3,10,7,0,9,0,46-55,6-10,11-20,Experienced,4-7,Promoted this year,Medium,High,No Options,Junior Level,Medium-Low,Medium-High,Medium-High,Medium-High,High,Medium-High
35,No,Travel_Rarely,1370,Research & Development,27,Life Sciences,1,1728,Male,49,Manufacturing Director,Married,6883,5151,2,Y,No,16,80,17,3,7,7,0,7,0,26-35,6-10,21-30,Experienced,4-7,Promoted this year,High,High,Low,Junior Level,Medium-High,Medium-High,High,Medium-High,Medium-Low,Medium-High
30,No,Travel_Rarely,793,Research & Development,16,Life Sciences,1,1729,Male,33,Research Scientist,Married,2862,3811,1,Y,No,12,80,10,2,10,0,0,8,0,26-35,6-10,11-20,Mid career,0-1,Promoted this year,Low,Very Low,Low,Entry Level,High,Medium-High,Medium-Low,Medium-High,Medium-Low,Medium-Low
47,No,Non-Travel,543,Sales,2,Marketing,1,1731,Male,87,Sales Executive,Married,4978,3536,7,Y,No,11,80,4,3,1,0,0,0,0,46-55,0-1,0-5,Early career,0-1,Promoted this year,Medium,High,Low,Junior Level,Medium-Low,Medium-High,Medium-High,Medium-High,High,Low
46,No,Travel_Rarely,1277,Sales,2,Life Sciences,1,1732,Male,74,Sales Executive,Divorced,10368,5596,4,Y,Yes,12,80,13,5,10,6,0,3,0,46-55,6-10,0-5,Experienced,4-7,Promoted this year,VeryHigh,Medium,Low,Mid Level,High,Medium-High,Medium-High,Medium-High,Medium-Low,Medium-Low
36,Yes,Travel_Rarely,1456,Sales,13,Marketing,1,1733,Male,96,Sales Executive,Divorced,6134,8658,5,Y,Yes,13,80,16,3,2,2,2,2,1,36-45,2-3,11-20,Experienced,2-3,1-2 years,High,Very High,High,Junior Level,Low,Medium-High,Medium-Low,Medium-Low,Medium-Low,Medium-High
32,Yes,Travel_Rarely,964,Sales,1,Life Sciences,1,1734,Male,34,Sales Executive,Single,6735,12147,6,Y,No,15,80,10,2,0,0,0,0,1,26-35,0-1,0-5,Mid career,0-1,Promoted this year,High,Low,No Options,Junior Level,Medium-Low,Medium-High,Low,Low,Medium-Low,Medium-High
23,No,Travel_Rarely,160,Research & Development,4,Medical,1,1735,Female,51,Laboratory Technician,Single,3295,12862,1,Y,No,13,80,3,3,3,2,1,2,0,18-25,2-3,0-5,Early career,2-3,1-2 years,Medium,Very Low,No Options,Entry Level,Medium-Low,Medium-High,Medium-High,Medium-High,Medium-High,Low
31,No,Travel_Frequently,163,Research & Development,24,Technical Degree,1,1736,Female,30,Manufacturing Director,Single,5238,6670,2,Y,No,20,80,9,3,5,4,1,4,0,26-35,4-5,21-30,Mid career,4-7,1-2 years,Medium,Very Low,No Options,Junior Level,High,High,High,Medium-High,High,Medium-Low
39,No,Non-Travel,792,Research & Development,1,Life Sciences,1,1737,Male,77,Laboratory Technician,Married,6472,8989,1,Y,Yes,15,80,9,2,9,8,5,8,0,36-45,6-10,0-5,Mid career,8+,3-5 years,High,Medium,Low,Junior Level,High,Medium-High,High,Medium-High,High,Medium-High
32,No,Travel_Rarely,371,Sales,19,Life Sciences,1,1739,Male,80,Sales Executive,Married,9610,3840,3,Y,No,13,80,10,2,4,3,0,2,0,26-35,4-5,11-20,Mid career,2-3,Promoted this year,High,Medium,Low,Mid Level,Medium-High,Medium-High,High,Low,Medium-High,Low
40,No,Travel_Rarely,611,Sales,7,Medical,1,1740,Male,88,Manager,Single,19833,4349,1,Y,No,14,80,21,3,21,8,12,8,0,36-45,10+,6-10,Late career,8+,5+ years,VeryHigh,High,No Options,Executive Level,Medium-Low,Medium-High,Medium-Low,Medium-High,Medium-Low,Medium-Low
45,No,Travel_Rarely,176,Human Resources,4,Life Sciences,1,1744,Female,56,Human Resources,Married,9756,6595,4,Y,No,21,80,9,2,5,0,0,3,0,36-45,4-5,0-5,Mid career,0-1,Promoted this year,High,Medium,Medium,Mid Level,Medium-High,High,Medium-High,Low,Medium-High,High
30,No,Travel_Frequently,1312,Research & Development,2,Technical Degree,1,1745,Female,78,Research Scientist,Single,4968,26427,0,Y,No,16,80,10,2,9,7,0,7,0,26-35,6-10,0-5,Mid career,4-7,Promoted this year,Medium,High,No Options,Entry Level,Low,Medium-High,High,Medium-Low,High,Medium-High
24,No,Travel_Frequently,897,Human Resources,10,Medical,1,1746,Male,59,Human Resources,Married,2145,2097,0,Y,No,14,80,3,2,2,2,2,1,0,18-25,2-3,6-10,Early career,2-3,1-2 years,Low,Medium,Low,Entry Level,High,Medium-High,Low,Medium-High,High,Medium-High
30,Yes,Travel_Frequently,600,Human Resources,8,Human Resources,1,1747,Female,66,Human Resources,Divorced,2180,9732,6,Y,No,11,80,6,0,4,2,1,2,1,26-35,4-5,6-10,Mid career,2-3,1-2 years,Low,Medium,Low,Entry Level,High,Medium-High,Medium-High,Medium-Low,Medium-High,Medium-Low
31,No,Travel_Rarely,1003,Sales,5,Technical Degree,1,1749,Male,51,Sales Executive,Married,8346,20943,1,Y,No,19,80,6,3,5,2,0,2,0,26-35,4-5,0-5,Mid career,2-3,Promoted this year,High,Medium,Low,Junior Level,Medium-High,Medium-High,Low,Medium-High,Medium-High,Medium-High
27,No,Travel_Rarely,1054,Research & Development,8,Medical,1,1751,Female,67,Research Scientist,Single,3445,6152,1,Y,No,11,80,6,5,6,2,1,4,0,26-35,6-10,6-10,Mid career,2-3,1-2 years,Medium,Medium,No Options,Entry Level,High,Medium-High,Medium-High,Medium-High,Medium-High,Medium-Low
29,Yes,Travel_Rarely,428,Sales,9,Marketing,1,1752,Female,52,Sales Representative,Single,2760,14630,1,Y,No,13,80,2,3,2,2,2,2,1,26-35,2-3,6-10,Entry-level,2-3,1-2 years,Low,Medium,No Options,Entry Level,Medium-Low,Medium-High,Medium-Low,Low,Medium-High,Medium-High
29,No,Travel_Frequently,461,Research & Development,1,Life Sciences,1,1753,Male,70,Healthcare Representative,Single,6294,23060,8,Y,Yes,12,80,10,5,3,2,0,2,0,26-35,2-3,0-5,Mid career,2-3,Promoted this year,High,Medium,No Options,Junior Level,Medium-High,Medium-High,High,High,High,High
30,No,Travel_Rarely,979,Sales,15,Marketing,1,1754,Male,94,Sales Executive,Divorced,7140,3088,2,Y,No,11,80,12,2,7,7,1,7,0,26-35,6-10,11-20,Experienced,4-7,1-2 years,High,Low,Low,Mid Level,Low,Medium-High,Medium-High,Medium-Low,Low,Medium-High
34,No,Travel_Rarely,181,Research & Development,2,Medical,1,1755,Male,97,Research Scientist,Married,2932,5586,0,Y,Yes,14,80,6,3,5,0,1,2,0,26-35,4-5,0-5,Mid career,0-1,1-2 years,Low,High,High,Entry Level,High,Medium-High,High,High,Low,Medium-High
33,No,Non-Travel,1283,Sales,2,Marketing,1,1756,Female,62,Sales Executive,Single,5147,10697,8,Y,No,15,80,13,2,11,7,1,7,0,26-35,10+,0-5,Experienced,4-7,1-2 years,Medium,Medium,No Options,Junior Level,Medium-Low,Medium-High,High,Medium-High,High,Medium-Low
49,No,Travel_Rarely,1313,Sales,11,Marketing,1,1757,Female,80,Sales Executive,Single,4507,8191,3,Y,No,12,80,8,1,5,1,0,4,0,46-55,4-5,11-20,Mid career,0-1,Promoted this year,Medium,High,No Options,Junior Level,High,Medium-High,High,Medium-High,Medium-High,High
33,Yes,Travel_Rarely,211,Sales,16,Life Sciences,1,1758,Female,74,Sales Executive,Single,8564,10092,2,Y,Yes,20,80,11,2,0,0,0,0,1,26-35,0-1,11-20,Experienced,0-1,Promoted this year,High,Medium,No Options,Mid Level,Low,High,Low,Medium-High,Medium-High,Medium-Low
38,No,Travel_Frequently,594,Research & Development,2,Medical,1,1760,Female,75,Laboratory Technician,Married,2468,15963,4,Y,No,14,80,9,4,6,1,0,5,0,36-45,6-10,0-5,Mid career,0-1,Promoted this year,Low,Low,Low,Entry Level,Medium-Low,Medium-High,Medium-High,Medium-Low,Medium-Low,Medium-Low
31,Yes,Travel_Rarely,1079,Sales,16,Marketing,1,1761,Male,70,Sales Executive,Married,8161,19002,2,Y,No,13,80,10,2,1,0,0,0,1,26-35,0-1,11-20,Mid career,0-1,Promoted this year,High,High,High,Mid Level,Medium-High,Medium-High,Low,Medium-High,Low,Medium-High
29,No,Travel_Rarely,590,Research & Development,4,Technical Degree,1,1762,Female,91,Research Scientist,Divorced,2109,10007,1,Y,No,13,80,1,2,1,0,0,0,0,26-35,0-1,0-5,Entry-level,0-1,Promoted this year,Low,Medium,Low,Entry Level,Low,Medium-High,High,Medium-Low,Medium-High,Medium-High
30,No,Travel_Rarely,305,Research & Development,16,Life Sciences,1,1763,Male,58,Healthcare Representative,Married,5294,9128,3,Y,No,16,80,10,3,7,0,1,7,0,26-35,6-10,11-20,Mid career,0-1,1-2 years,Medium,Medium,Low,Junior Level,Medium-High,Medium-High,Medium-High,High,Medium-High,Medium-High
32,No,Non-Travel,953,Research & Development,5,Technical Degree,1,1764,Male,65,Research Scientist,Single,2718,17674,2,Y,No,14,80,12,3,7,7,0,7,0,26-35,6-10,0-5,Experienced,4-7,Promoted this year,Low,High,No Options,Entry Level,Medium-Low,Medium-High,Medium-Low,Medium-High,Medium-Low,Medium-High
38,No,Travel_Rarely,833,Research & Development,18,Medical,1,1766,Male,60,Healthcare Representative,Married,5811,24539,3,Y,Yes,16,80,15,2,1,0,1,0,0,36-45,0-1,11-20,Experienced,0-1,1-2 years,Medium,Medium,Low,Junior Level,High,Medium-High,Medium-Low,Low,Medium-High,Medium-High
43,Yes,Travel_Frequently,807,Research & Development,17,Technical Degree,1,1767,Male,38,Research Scientist,Married,2437,15587,9,Y,Yes,16,80,6,4,1,0,0,0,1,36-45,0-1,11-20,Mid career,0-1,Promoted this year,Low,Medium,Low,Entry Level,Medium-High,Medium-High,Medium-High,Medium-Low,High,Medium-High
42,No,Travel_Rarely,855,Research & Development,12,Medical,1,1768,Male,57,Laboratory Technician,Divorced,2766,8952,8,Y,No,22,80,7,6,5,3,0,4,0,36-45,4-5,11-20,Mid career,2-3,Promoted this year,Low,Medium,High,Entry Level,Medium-Low,High,Medium-Low,Medium-High,Medium-Low,Medium-Low
55,No,Travel_Rarely,478,Research & Development,2,Medical,1,1770,Male,60,Research Director,Married,19038,19805,8,Y,No,12,80,34,2,1,0,0,0,0,46-55,0-1,0-5,Late career,0-1,Promoted this year,VeryHigh,Medium,High,Executive Level,Low,Medium-High,Medium-High,Medium-Low,Medium-Low,Medium-High
33,No,Non-Travel,775,Research & Development,4,Technical Degree,1,1771,Male,90,Research Scientist,Divorced,3055,6194,5,Y,No,15,80,11,2,9,8,1,7,0,26-35,6-10,0-5,Experienced,8+,1-2 years,Medium,Medium,Medium,Junior Level,Medium-Low,Medium-High,High,Medium-High,High,Medium-Low
41,No,Travel_Rarely,548,Research & Development,9,Life Sciences,1,1772,Male,94,Laboratory Technician,Divorced,2289,20520,1,Y,No,20,80,5,2,5,3,0,4,0,36-45,4-5,6-10,Early career,2-3,Promoted this year,Low,High,Medium,Entry Level,Low,High,Medium-High,Medium-High,Medium-Low,Medium-High
34,No,Non-Travel,1375,Sales,10,Life Sciences,1,1774,Male,87,Sales Executive,Divorced,4001,12313,1,Y,Yes,14,80,15,3,15,14,0,7,0,26-35,10+,6-10,Experienced,8+,Promoted this year,Medium,Medium,Low,Junior Level,Medium-High,Medium-High,High,Medium-High,Medium-High,Medium-High
53,No,Non-Travel,661,Research & Development,1,Medical,1,1775,Female,60,Manufacturing Director,Married,12965,22308,4,Y,Yes,20,80,27,2,3,2,0,2,0,46-55,2-3,0-5,Late career,2-3,Promoted this year,VeryHigh,High,High,Senior Level,Medium-High,High,Low,Medium-Low,High,Medium-Low
43,No,Travel_Rarely,244,Human Resources,2,Life Sciences,1,1778,Male,97,Human Resources,Single,3539,5033,0,Y,No,13,80,10,5,9,7,1,8,0,36-45,6-10,0-5,Mid career,4-7,1-2 years,Medium,Medium,No Options,Entry Level,High,Medium-High,Medium-Low,Medium-High,Medium-Low,Medium-High
34,No,Travel_Rarely,511,Sales,3,Life Sciences,1,1779,Female,32,Sales Executive,Single,6029,25353,5,Y,No,12,80,6,3,2,2,2,2,0,26-35,2-3,0-5,Mid career,2-3,1-2 years,High,Low,No Options,Junior Level,High,Medium-High,High,Low,Low,Medium-High
21,Yes,Travel_Rarely,337,Sales,7,Marketing,1,1780,Male,31,Sales Representative,Single,2679,4567,1,Y,No,13,80,1,3,1,0,1,0,1,18-25,0-1,6-10,Entry-level,0-1,1-2 years,Low,Very Low,No Options,Entry Level,Medium-Low,Medium-High,Medium-Low,Medium-High,Medium-Low,Medium-High
38,No,Travel_Rarely,1153,Research & Development,6,Other,1,1782,Female,40,Laboratory Technician,Married,3702,16376,1,Y,No,11,80,5,3,5,4,0,4,0,36-45,4-5,6-10,Early career,4-7,Promoted this year,Medium,Low,Low,Entry Level,Medium-High,Medium-High,High,Medium-Low,Medium-Low,Medium-High
22,Yes,Travel_Rarely,1294,Research & Development,8,Medical,1,1783,Female,79,Laboratory Technician,Married,2398,15999,1,Y,Yes,17,80,1,6,1,0,0,0,1,18-25,0-1,6-10,Entry-level,0-1,Promoted this year,Low,Very Low,No Options,Entry Level,Low,Medium-High,Medium-High,Medium-High,Medium-High,Medium-High
31,No,Travel_Rarely,196,Sales,29,Marketing,1,1784,Female,91,Sales Executive,Married,5468,13402,1,Y,No,14,80,13,3,12,7,5,7,0,26-35,10+,21-30,Experienced,4-7,3-5 years,Medium,High,Medium,Junior Level,High,Medium-High,Low,Medium-Low,Low,Medium-High
51,No,Travel_Rarely,942,Research & Development,3,Technical Degree,1,1786,Female,53,Manager,Married,13116,22984,2,Y,No,11,80,15,2,2,2,2,2,0,46-55,2-3,0-5,Experienced,2-3,1-2 years,VeryHigh,Medium,No Options,Mid Level,Medium-High,Medium-High,Low,Medium-High,High,Medium-High
37,No,Travel_Rarely,589,Sales,9,Marketing,1,1787,Male,46,Sales Executive,Married,4189,8800,1,Y,No,14,80,5,2,5,2,0,3,0,36-45,4-5,6-10,Early career,2-3,Promoted this year,Medium,Low,Medium,Junior Level,Medium-Low,Medium-High,Medium-Low,Medium-Low,Low,Medium-High
46,No,Travel_Rarely,734,Research & Development,2,Medical,1,1789,Male,46,Research Director,Divorced,19328,14218,7,Y,Yes,17,80,24,3,2,1,2,2,0,46-55,2-3,0-5,Late career,0-1,1-2 years,VeryHigh,High,Low,Executive Level,High,Medium-High,Medium-High,Medium-High,Medium-High,Medium-High
36,No,Travel_Rarely,1383,Research & Development,10,Life Sciences,1,1790,Male,90,Healthcare Representative,Married,8321,25949,7,Y,Yes,13,80,15,1,12,8,5,7,0,36-45,10+,6-10,Experienced,8+,3-5 years,High,Medium,Low,Mid Level,Low,Medium-High,High,Medium-High,High,Medium-High
44,Yes,Travel_Frequently,429,Research & Development,1,Medical,1,1792,Male,99,Research Scientist,Divorced,2342,11092,1,Y,Yes,12,80,6,2,5,3,2,3,1,36-45,4-5,0-5,Mid career,2-3,1-2 years,Low,Low,High,Entry Level,Medium-Low,Medium-High,Medium-High,Medium-High,Medium-High,Medium-Low
37,No,Travel_Rarely,1239,Human Resources,8,Other,1,1794,Male,89,Human Resources,Divorced,4071,12832,2,Y,No,13,80,19,4,10,0,4,7,0,36-45,6-10,6-10,Experienced,0-1,3-5 years,Medium,Low,No Options,Junior Level,Medium-Low,Medium-High,Medium-High,Medium-High,Medium-High,Medium-Low
35,Yes,Travel_Rarely,303,Sales,27,Life Sciences,1,1797,Male,84,Sales Executive,Single,5813,13492,1,Y,Yes,18,80,10,2,10,7,7,7,1,26-35,6-10,21-30,Mid career,4-7,5+ years,Medium,Medium,No Options,Junior Level,High,Medium-High,Medium-High,Medium-High,High,Medium-High
33,No,Travel_Rarely,867,Research & Development,8,Life Sciences,1,1798,Male,90,Research Scientist,Married,3143,6076,6,Y,No,19,80,14,1,10,8,7,6,0,26-35,6-10,6-10,Experienced,8+,5+ years,Medium,High,Low,Entry Level,Low,Medium-High,High,High,Medium-Low,Medium-High
28,No,Travel_Rarely,1181,Research & Development,1,Life Sciences,1,1799,Male,82,Research Scientist,Married,2044,5531,1,Y,No,11,80,5,6,5,3,0,3,0,26-35,4-5,0-5,Early career,2-3,Promoted this year,Low,Medium,Low,Entry Level,High,Medium-High,Medium-High,Medium-High,Medium-High,High
39,No,Travel_Rarely,1253,Research & Development,10,Medical,1,1800,Male,65,Research Director,Single,13464,7914,7,Y,No,21,80,9,3,4,3,2,2,0,36-45,4-5,6-10,Mid career,2-3,1-2 years,VeryHigh,Very Low,No Options,Mid Level,Medium-High,High,Medium-High,Medium-High,Medium-High,Medium-High
46,No,Non-Travel,849,Sales,26,Life Sciences,1,1801,Male,98,Sales Executive,Single,7991,25166,8,Y,No,15,80,6,3,2,2,2,2,0,46-55,2-3,21-30,Mid career,2-3,1-2 years,High,Low,No Options,Junior Level,Medium-Low,Medium-High,Medium-Low,Medium-Low,Medium-High,Medium-High
40,No,Travel_Rarely,616,Research & Development,2,Life Sciences,1,1802,Female,99,Laboratory Technician,Married,3377,25605,4,Y,No,17,80,7,5,4,3,0,2,0,36-45,4-5,0-5,Mid career,2-3,Promoted this year,Medium,Low,Low,Entry Level,Low,Medium-High,Medium-High,Medium-High,High,Medium-Low
42,No,Travel_Rarely,1128,Research & Development,13,Medical,1,1803,Male,95,Healthcare Representative,Married,5538,5696,5,Y,No,18,80,10,2,0,0,0,0,0,36-45,0-1,11-20,Mid career,0-1,Promoted this year,Medium,Medium,Medium,Junior Level,Low,Medium-High,Medium-Low,High,Medium-High,Medium-Low
35,No,Non-Travel,1180,Research & Development,2,Medical,1,1804,Male,90,Manufacturing Director,Divorced,5762,24442,2,Y,No,14,80,15,6,7,7,1,7,0,26-35,6-10,0-5,Experienced,4-7,1-2 years,Medium,Low,Low,Junior Level,High,Medium-High,Medium-Low,Medium-High,Medium-High,Medium-High
38,No,Non-Travel,1336,Human Resources,2,Human Resources,1,1805,Male,100,Human Resources,Divorced,2592,7129,5,Y,No,13,80,13,3,11,10,3,8,0,36-45,10+,0-5,Experienced,8+,3-5 years,Low,Medium,High,Entry Level,Medium-Low,Medium-High,Low,Medium-High,High,Medium-High
